  # EFERMI(eV) 
   0.788500E+01   0.174621E-06
   0.788600E+01   0.287632E-06
   0.788700E+01   0.465196E-06
   0.788800E+01   0.738865E-06
   0.788900E+01   0.115266E-05
   0.789000E+01   0.176656E-05
   0.789100E+01   0.266033E-05
   0.789200E+01   0.393756E-05
   0.789300E+01   0.572940E-05
