  # EFERMI(eV) 
   0.817000E+01   0.703487E-02
   0.817500E+01   0.724448E-02
   0.818000E+01   0.723163E-02
   0.818500E+01   0.706923E-02
   0.819000E+01   0.701630E-02
   0.819500E+01   0.719469E-02
   0.820000E+01   0.745721E-02
   0.820500E+01   0.755775E-02
   0.821000E+01   0.745149E-02
   0.821500E+01   0.732560E-02
   0.822000E+01   0.735705E-02
   0.822500E+01   0.756507E-02
   0.823000E+01   0.780185E-02
   0.823500E+01   0.787346E-02
   0.824000E+01   0.775433E-02
