 -0.91699444E-02  0.10298173E-01  0.69874602E-05
 -0.94800908E-02  0.76128057E-03  0.49074937E-01
 -0.97594338E-02 -0.78687820E-02  0.96912404E-01
 -0.99996925E-02 -0.14790730E-01  0.14232126E+00
 -0.10193279E-01 -0.19246504E-01  0.18416548E+00
 -0.10333551E-01 -0.20540232E-01  0.22140009E+00
 -0.10415024E-01 -0.18055932E-01  0.25309781E+00
 -0.10433545E-01 -0.11273606E-01  0.27847255E+00
 -0.10386417E-01  0.21658028E-03  0.29689939E+00
 -0.10272475E-01  0.16702320E-01  0.30793029E+00
 -0.10092105E-01  0.38339614E-01  0.31130542E+00
 -0.98472169E-02  0.65145852E-01  0.30695962E+00
 -0.95411716E-02  0.96995682E-01  0.29502407E+00
 -0.91786600E-02  0.13361979E+00  0.27582296E+00
 -0.87655487E-02  0.17460669E+00  0.24986538E+00
 -0.83086929E-02  0.21940752E+00  0.21783271E+00
 -0.78157257E-02  0.26734394E+00  0.18056162E+00
 -0.72948290E-02  0.31761907E+00  0.13902332E+00
 -0.67544948E-02  0.36933137E+00  0.94299446E-01
 -0.62032819E-02  0.42149140E+00  0.47555176E-01
 -0.56495761E-02  0.47304128E+00  0.10206485E-04
 -0.51013588E-02  0.52287656E+00 -0.47091719E-01
 -0.45659927E-02  0.56987026E+00 -0.92514016E-01
 -0.40500278E-02  0.61289865E+00 -0.13505847E+00
 -0.35590356E-02  0.65086825E+00 -0.17359569E+00
 -0.30974762E-02  0.68274362E+00 -0.20709409E+00
 -0.26686023E-02  0.70757507E+00 -0.23464665E+00
 -0.22744047E-02  0.72452590E+00 -0.25549479E+00
 -0.19156016E-02  0.73289810E+00 -0.26904876E+00
 -0.15916724E-02  0.73215596E+00 -0.27490394E+00
 -0.13009362E-02  0.72194661E+00 -0.27285264E+00
 -0.10406721E-02  0.70211691E+00 -0.26289097E+00
 -0.80727754E-03  0.67272576E+00 -0.24522068E+00
 -0.59645884E-03  0.63405138E+00 -0.22024564E+00
 -0.40344592E-03  0.58659285E+00 -0.18856319E+00
 -0.22322297E-03  0.53106570E+00 -0.15095038E+00
 -0.50765209E-04  0.46839117E+00 -0.10834551E+00
  0.11872826E-03  0.39967928E+00 -0.61825234E-01
  0.28961534E-03  0.32620575E+00 -0.12577999E-01
