 -0.89914161E-02  0.98444444E-02  0.32485953E-04
 -0.92966834E-02  0.76491306E-02  0.49410433E-01
 -0.95704870E-02  0.63972188E-02  0.97559212E-01
 -0.98045092E-02  0.69311339E-02  0.14328234E+00
 -0.99911543E-02  0.10049102E-01  0.18544534E+00
 -0.10123802E-01  0.16485652E-01  0.22300463E+00
 -0.10197023E-01  0.26893436E-01  0.25503410E+00
 -0.10206755E-01  0.41826734E-01  0.28074861E+00
 -0.10150429E-01  0.61726956E-01  0.29952389E+00
 -0.10027041E-01  0.86910451E-01  0.31091223E+00
 -0.98371705E-02  0.11755884E+00  0.31465380E+00
 -0.95829563E-02  0.15371207E+00  0.31068312E+00
 -0.92680104E-02  0.19526438E+00  0.29913070E+00
 -0.88972961E-02  0.24196326E+00  0.28031971E+00
 -0.84769641E-02  0.29341142E+00  0.25475797E+00
 -0.80141564E-02  0.34907195E+00  0.22312525E+00
 -0.75167851E-02  0.40827650E+00  0.18625642E+00
 -0.69932928E-02  0.47023652E+00  0.14512067E+00
 -0.64524020E-02  0.53405750E+00  0.10079749E+00
 -0.59028621E-02  0.59875595E+00  0.54449808E-01
 -0.53531994E-02  0.66327904E+00  0.72950203E-02
 -0.48114785E-02  0.72652659E+00 -0.39425404E-01
 -0.42850816E-02  0.78737510E+00 -0.84477096E-01
 -0.37805119E-02  0.84470334E+00 -0.12666394E+00
 -0.33032276E-02  0.89741913E+00 -0.16485849E+00
 -0.28575112E-02  0.94448664E+00 -0.19803090E+00
 -0.24463793E-02  0.98495366E+00 -0.22527565E+00
 -0.20715362E-02  0.10179781E+01 -0.24583541E+00
 -0.17333727E-02  0.10428529E+01 -0.25912139E+00
 -0.14310117E-02  0.10590290E+01 -0.26472960E+00
 -0.11623993E-02  0.10661347E+01 -0.26245269E+00
 -0.92443768E-03  0.10639920E+01 -0.25228681E+00
 -0.71315569E-03  0.10526279E+01 -0.23443338E+00
 -0.52391062E-03  0.10322811E+01 -0.20929569E+00
 -0.35161286E-03  0.10034030E+01 -0.17747020E+00
 -0.19096452E-03  0.96665271E+00 -0.13973283E+00
 -0.36702156E-04  0.92288678E+00 -0.97020486E-01
  0.11616643E-03  0.87314208E+00 -0.50408292E-01
  0.27214118E-03  0.81861360E+00 -0.10829713E-02
  0.43503356E-03  0.76062665E+00  0.49686839E-01
  0.60780282E-03  0.70060458E+00  0.10058268E+00
  0.79243117E-03  0.64003251E+00  0.15026993E+00
  0.98984209E-03  0.58041835E+00  0.19743218E+00
  0.11998643E-02  0.52325208E+00  0.24080549E+00
  0.14212418E-02  0.46996461E+00  0.27921156E+00
  0.16516886E-02  0.42188742E+00  0.31158907E+00
  0.18879846E-02  0.38021451E+00  0.33702237E+00
  0.21261088E-02  0.34596763E+00  0.35476671E+00
  0.23614020E-02  0.31996632E+00  0.36426952E+00
  0.25887551E-02  0.30280351E+00  0.36518698E+00
  0.28028120E-02  0.29482785E+00  0.35739562E+00
  0.29981826E-02  0.29613314E+00  0.34099852E+00
  0.31696550E-02  0.30655559E+00  0.31632591E+00
  0.33124022E-02  0.32567887E+00  0.28393013E+00
  0.34221727E-02  0.35284686E+00  0.24457491E+00
  0.34954618E-02  0.38718376E+00  0.19921931E+00
  0.35296543E-02  0.42762092E+00  0.14899641E+00
  0.35231362E-02  0.47292935E+00  0.95187356E-01
  0.34753702E-02  0.52175694E+00  0.39191260E-01
  0.33869329E-02  0.57266893E+00 -0.17508431E-01
  0.32595121E-02  0.62419043E+00 -0.73380239E-01
  0.30958648E-02  0.67484920E+00 -0.12688284E+00
  0.28997372E-02  0.72321754E+00 -0.17650416E+00
  0.26757504E-02  0.76795159E+00 -0.22080044E+00
  0.24292550E-02  0.80782698E+00 -0.25843425E+00
  0.21661617E-02  0.84176951E+00 -0.28821039E+00
  0.18927535E-02  0.86888019E+00 -0.30910882E+00
  0.16154864E-02  0.88845381E+00 -0.32031359E+00
  0.13407875E-02  0.89999093E+00 -0.32123701E+00
  0.10748566E-02  0.90320302E+00 -0.31153834E+00
  0.82347931E-03  0.89801112E+00 -0.29113638E+00
  0.59185784E-03  0.88453845E+00 -0.26021567E+00
  0.38446539E-03  0.86309765E+00 -0.21922598E+00
  0.20492772E-03  0.83417345E+00 -0.16887502E+00
  0.55935652E-04  0.79840175E+00 -0.11011468E+00
 -0.60810528E-04  0.75654612E+00 -0.44120961E-01
 -0.14462418E-03  0.70947259E+00  0.27731826E-01
 -0.19582422E-03  0.65812376E+00  0.10390194E+00
 -0.21569773E-03  0.60349285E+00  0.18271539E+00
 -0.20643628E-03  0.54659862E+00  0.26240457E+00
 -0.17104905E-03  0.48846142E+00  0.34114928E+00
 -0.11325649E-03  0.43008095E+00  0.41711927E+00
 -0.37367786E-04  0.37241583E+00  0.48851715E+00
  0.51854413E-04  0.31636538E+00  0.55362072E+00
  0.14933925E-03  0.26275336E+00  0.61082362E+00
  0.24986008E-03  0.21231402E+00  0.65867348E+00
  0.34819156E-03  0.16568028E+00  0.69590660E+00
  0.43926891E-03  0.12337416E+00  0.72147836E+00
  0.51834644E-03  0.85799376E-01  0.73458873E+00
  0.58115205E-03  0.53236323E-01  0.73470220E+00
  0.62403380E-03  0.25839251E-01  0.72156172E+00
  0.64409357E-03  0.36358719E-02  0.69519638E+00
  0.63930264E-03 -0.13470681E-01  0.65592243E+00
  0.60859311E-03 -0.25697525E-01  0.60433791E+00
  0.55191920E-03 -0.33375379E-01  0.54131064E+00
  0.47028285E-03 -0.36939713E-01  0.46796010E+00
  0.36571894E-03 -0.36919835E-01  0.38563346E+00
  0.24123710E-03 -0.33926152E-01  0.29587632E+00
  0.10071908E-03 -0.28635839E-01  0.20039881E+00
 -0.51226902E-04 -0.21777242E-01  0.10103790E+00
 -0.20945078E-03 -0.14113325E-01 -0.28335353E-03
 -0.36847750E-03 -0.64245116E-02 -0.10159846E+00
 -0.52274717E-03  0.50872415E-03 -0.20094127E+00
 -0.66686763E-03  0.59231838E-02 -0.29638969E+00
 -0.79586729E-03  0.90898447E-02 -0.38610834E+00
 -0.90543582E-03  0.93300282E-02 -0.46838918E+00
 -0.99214024E-03  0.60305458E-02 -0.54168919E+00
 -0.10536055E-02 -0.13424358E-02 -0.60466412E+00
 -0.10886498E-02 -0.13231038E-01 -0.65619760E+00
 -0.10973678E-02 -0.29975015E-01 -0.69542502E+00
