  0.11271792E+01 -0.11839275E+02
  0.11352305E+01 -0.11832101E+02
  0.11432818E+01 -0.11824810E+02
  0.11513331E+01 -0.11817406E+02
  0.11593843E+01 -0.11809897E+02
  0.11674356E+01 -0.11802288E+02
  0.11754869E+01 -0.11794586E+02
  0.11835382E+01 -0.11786796E+02
  0.11915895E+01 -0.11778924E+02
  0.11996407E+01 -0.11770976E+02
  0.12076920E+01 -0.11762958E+02
  0.12157433E+01 -0.11754875E+02
  0.12237946E+01 -0.11746732E+02
  0.12318459E+01 -0.11738535E+02
  0.12398971E+01 -0.11730287E+02
  0.12479484E+01 -0.11721993E+02
  0.12559997E+01 -0.11713657E+02
  0.12640510E+01 -0.11705284E+02
  0.12721023E+01 -0.11696878E+02
  0.12801535E+01 -0.11688442E+02
  0.12882048E+01 -0.11679980E+02
  0.12962561E+01 -0.11671496E+02
  0.13043074E+01 -0.11662993E+02
  0.13123587E+01 -0.11654477E+02
  0.13204099E+01 -0.11645950E+02
  0.13284612E+01 -0.11637417E+02
  0.13365125E+01 -0.11628882E+02
  0.13445638E+01 -0.11620351E+02
  0.13526151E+01 -0.11611828E+02
  0.13606663E+01 -0.11603318E+02
  0.13687176E+01 -0.11594827E+02
  0.13767689E+01 -0.11586360E+02
  0.13848202E+01 -0.11577924E+02
  0.13928715E+01 -0.11569526E+02
  0.14009227E+01 -0.11561171E+02
  0.14089740E+01 -0.11552868E+02
  0.14170253E+01 -0.11544622E+02
  0.14250766E+01 -0.11536443E+02
  0.14331279E+01 -0.11528338E+02
  0.14411791E+01 -0.11520314E+02
  0.14492304E+01 -0.11512382E+02
  0.14572817E+01 -0.11504550E+02
  0.14653330E+01 -0.11496827E+02
  0.14733843E+01 -0.11489224E+02
  0.14814355E+01 -0.11481752E+02
  0.14894868E+01 -0.11474424E+02
  0.14975381E+01 -0.11467252E+02
  0.15055894E+01 -0.11460252E+02
  0.15136407E+01 -0.11453441E+02
  0.15216919E+01 -0.11446839E+02
  0.15297432E+01 -0.11440472E+02
  0.15377945E+01 -0.11434367E+02
  0.15458458E+01 -0.11428559E+02
  0.15538971E+01 -0.11423091E+02
  0.15619483E+01 -0.11418015E+02
  0.15699996E+01 -0.11413393E+02
  0.15780509E+01 -0.11409299E+02
  0.15861022E+01 -0.11405819E+02
  0.15941535E+01 -0.11403043E+02
  0.16022047E+01 -0.11401062E+02
  0.16102560E+01 -0.11399955E+02
  0.16183314E+01 -0.11401066E+02
  0.16264067E+01 -0.11403064E+02
  0.16344820E+01 -0.11405879E+02
  0.16425574E+01 -0.11409434E+02
  0.16506327E+01 -0.11413646E+02
  0.16587081E+01 -0.11418441E+02
  0.16667834E+01 -0.11423751E+02
  0.16748587E+01 -0.11429519E+02
  0.16829341E+01 -0.11435700E+02
  0.16910094E+01 -0.11442252E+02
  0.16990848E+01 -0.11449146E+02
  0.17071601E+01 -0.11456355E+02
  0.17152354E+01 -0.11463856E+02
  0.17233108E+01 -0.11471632E+02
  0.17313861E+01 -0.11479668E+02
  0.17394615E+01 -0.11487949E+02
  0.17475368E+01 -0.11496465E+02
  0.17556121E+01 -0.11505205E+02
  0.17636875E+01 -0.11514159E+02
  0.17717628E+01 -0.11523319E+02
  0.17798382E+01 -0.11532678E+02
  0.17879135E+01 -0.11542227E+02
  0.17959888E+01 -0.11551960E+02
  0.18040642E+01 -0.11561870E+02
  0.18121395E+01 -0.11571952E+02
  0.18202149E+01 -0.11582199E+02
  0.18282902E+01 -0.11592606E+02
  0.18363655E+01 -0.11603168E+02
  0.18444409E+01 -0.11613879E+02
  0.18525162E+01 -0.11624735E+02
  0.18605916E+01 -0.11635731E+02
  0.18686669E+01 -0.11646861E+02
  0.18767422E+01 -0.11658122E+02
  0.18848176E+01 -0.11669509E+02
  0.18928929E+01 -0.11681018E+02
  0.19009683E+01 -0.11692643E+02
  0.19090436E+01 -0.11704381E+02
  0.19171189E+01 -0.11716227E+02
  0.19251943E+01 -0.11728175E+02
  0.19332696E+01 -0.11740223E+02
  0.19413450E+01 -0.11752364E+02
  0.19494203E+01 -0.11764595E+02
  0.19574956E+01 -0.11776910E+02
  0.19655710E+01 -0.11789305E+02
  0.19736463E+01 -0.11801775E+02
  0.19817217E+01 -0.11814315E+02
  0.19897970E+01 -0.11826922E+02
  0.19978723E+01 -0.11839589E+02
  0.20059477E+01 -0.11852313E+02
  0.20140230E+01 -0.11865088E+02
  0.20220984E+01 -0.11877910E+02
  0.20301737E+01 -0.11890773E+02
  0.20382490E+01 -0.11903673E+02
  0.20463244E+01 -0.11916603E+02
  0.20543997E+01 -0.11929559E+02
  0.20624751E+01 -0.11942533E+02
  0.20705504E+01 -0.11955522E+02
  0.20786257E+01 -0.11968517E+02
  0.20867011E+01 -0.11981513E+02
  0.20947764E+01 -0.11994504E+02
  0.21028518E+01 -0.12007483E+02
  0.21109271E+01 -0.12020444E+02
  0.21190024E+01 -0.12033380E+02
  0.21270778E+01 -0.12046286E+02
  0.21351531E+01 -0.12059155E+02
  0.21432285E+01 -0.12071981E+02
  0.21513038E+01 -0.12084758E+02
  0.21593791E+01 -0.12097482E+02
  0.21674545E+01 -0.12110146E+02
  0.21755298E+01 -0.12122747E+02
  0.21836052E+01 -0.12135279E+02
  0.21916805E+01 -0.12147738E+02
  0.21997558E+01 -0.12160120E+02
  0.22078312E+01 -0.12172422E+02
  0.22159065E+01 -0.12184640E+02
  0.22239819E+01 -0.12196771E+02
  0.22320572E+01 -0.12208812E+02
  0.22401325E+01 -0.12220760E+02
  0.22482079E+01 -0.12232612E+02
  0.22562832E+01 -0.12244366E+02
  0.22643586E+01 -0.12256018E+02
  0.22724339E+01 -0.12267566E+02
  0.22805092E+01 -0.12279006E+02
  0.22885846E+01 -0.12290337E+02
  0.22966599E+01 -0.12301554E+02
  0.23047353E+01 -0.12312654E+02
  0.23128106E+01 -0.12323634E+02
  0.23208860E+01 -0.12334490E+02
  0.23289613E+01 -0.12345219E+02
  0.23370366E+01 -0.12355817E+02
  0.23451120E+01 -0.12366280E+02
  0.23531873E+01 -0.12376603E+02
  0.23612627E+01 -0.12386783E+02
  0.23693380E+01 -0.12396815E+02
  0.23774133E+01 -0.12406695E+02
  0.23854887E+01 -0.12416418E+02
  0.23935640E+01 -0.12425982E+02
  0.24016394E+01 -0.12435380E+02
  0.24097147E+01 -0.12444610E+02
  0.24177900E+01 -0.12453666E+02
  0.24258654E+01 -0.12462545E+02
  0.24339407E+01 -0.12471244E+02
  0.24420161E+01 -0.12479757E+02
  0.24500914E+01 -0.12488082E+02
  0.24581667E+01 -0.12496216E+02
  0.24662421E+01 -0.12504155E+02
  0.24743174E+01 -0.12511895E+02
  0.24823928E+01 -0.12519435E+02
  0.24904681E+01 -0.12526772E+02
  0.24985434E+01 -0.12533903E+02
  0.25066188E+01 -0.12540826E+02
  0.25146941E+01 -0.12547539E+02
  0.25227695E+01 -0.12554039E+02
  0.25308448E+01 -0.12560326E+02
  0.25389201E+01 -0.12566397E+02
  0.25469955E+01 -0.12572250E+02
  0.25550708E+01 -0.12577885E+02
  0.25631462E+01 -0.12583299E+02
  0.25712215E+01 -0.12588490E+02
  0.25792968E+01 -0.12593458E+02
  0.25873722E+01 -0.12598200E+02
  0.25954475E+01 -0.12602716E+02
  0.26035229E+01 -0.12607003E+02
  0.26115982E+01 -0.12611061E+02
  0.26196735E+01 -0.12614887E+02
  0.26277489E+01 -0.12618482E+02
  0.26358242E+01 -0.12621844E+02
  0.26438996E+01 -0.12624971E+02
  0.26519749E+01 -0.12627864E+02
  0.26600502E+01 -0.12630521E+02
  0.26681256E+01 -0.12632942E+02
  0.26762009E+01 -0.12635126E+02
  0.26842763E+01 -0.12637074E+02
  0.26923516E+01 -0.12638784E+02
  0.27004269E+01 -0.12640258E+02
  0.27085023E+01 -0.12641494E+02
  0.27165776E+01 -0.12642492E+02
  0.27246530E+01 -0.12643254E+02
  0.27327283E+01 -0.12643778E+02
  0.27408036E+01 -0.12644064E+02
  0.27488790E+01 -0.12644113E+02
  0.27569207E+01 -0.12644038E+02
  0.27649624E+01 -0.12643811E+02
  0.27730041E+01 -0.12643431E+02
  0.27810458E+01 -0.12642896E+02
  0.27890876E+01 -0.12642206E+02
  0.27971293E+01 -0.12641359E+02
  0.28051710E+01 -0.12640352E+02
  0.28132127E+01 -0.12639183E+02
  0.28212544E+01 -0.12637851E+02
  0.28292961E+01 -0.12636352E+02
  0.28373379E+01 -0.12634684E+02
  0.28453796E+01 -0.12632847E+02
  0.28534213E+01 -0.12630837E+02
  0.28614630E+01 -0.12628654E+02
  0.28695047E+01 -0.12626298E+02
  0.28775465E+01 -0.12623767E+02
  0.28855882E+01 -0.12621063E+02
  0.28936299E+01 -0.12618186E+02
  0.29016716E+01 -0.12615139E+02
  0.29097133E+01 -0.12611925E+02
  0.29177550E+01 -0.12608545E+02
  0.29257968E+01 -0.12605004E+02
  0.29338385E+01 -0.12601305E+02
  0.29418802E+01 -0.12597454E+02
  0.29499219E+01 -0.12593456E+02
  0.29579636E+01 -0.12589318E+02
  0.29660053E+01 -0.12585044E+02
  0.29740471E+01 -0.12580643E+02
  0.29820888E+01 -0.12576120E+02
  0.29901305E+01 -0.12571483E+02
  0.29981722E+01 -0.12566739E+02
  0.30062139E+01 -0.12561894E+02
  0.30142557E+01 -0.12556956E+02
  0.30222974E+01 -0.12551930E+02
  0.30303391E+01 -0.12546824E+02
  0.30383808E+01 -0.12541643E+02
  0.30464225E+01 -0.12536392E+02
  0.30544642E+01 -0.12531078E+02
  0.30625060E+01 -0.12525705E+02
  0.30705477E+01 -0.12520277E+02
  0.30785894E+01 -0.12514798E+02
  0.30866311E+01 -0.12509272E+02
  0.30946728E+01 -0.12503701E+02
  0.31027145E+01 -0.12498090E+02
  0.31107563E+01 -0.12492441E+02
  0.31187980E+01 -0.12486757E+02
  0.31268397E+01 -0.12481041E+02
  0.31348814E+01 -0.12475295E+02
  0.31429231E+01 -0.12469524E+02
  0.31509648E+01 -0.12463731E+02
  0.31590066E+01 -0.12457918E+02
  0.31670483E+01 -0.12452091E+02
  0.31750900E+01 -0.12446254E+02
  0.31831317E+01 -0.12440412E+02
  0.31911734E+01 -0.12434570E+02
  0.31992152E+01 -0.12428734E+02
  0.32072569E+01 -0.12422911E+02
  0.32152986E+01 -0.12417109E+02
  0.32233403E+01 -0.12411332E+02
  0.32313820E+01 -0.12405590E+02
  0.32394237E+01 -0.12399890E+02
  0.32474655E+01 -0.12394241E+02
  0.32555072E+01 -0.12388651E+02
  0.32635489E+01 -0.12383128E+02
  0.32715906E+01 -0.12377683E+02
  0.32796323E+01 -0.12372325E+02
  0.32876740E+01 -0.12367061E+02
  0.32957158E+01 -0.12361903E+02
  0.33037575E+01 -0.12356858E+02
  0.33117992E+01 -0.12351936E+02
  0.33198409E+01 -0.12347146E+02
  0.33278826E+01 -0.12342495E+02
  0.33359243E+01 -0.12337994E+02
  0.33439661E+01 -0.12333649E+02
  0.33520078E+01 -0.12329467E+02
  0.33600495E+01 -0.12325459E+02
  0.33680912E+01 -0.12321629E+02
  0.33761329E+01 -0.12317984E+02
  0.33841747E+01 -0.12314530E+02
  0.33922164E+01 -0.12311272E+02
  0.34002581E+01 -0.12308215E+02
  0.34082998E+01 -0.12305366E+02
  0.34163415E+01 -0.12302728E+02
  0.34243832E+01 -0.12300305E+02
  0.34324250E+01 -0.12298101E+02
  0.34404667E+01 -0.12296120E+02
  0.34485084E+01 -0.12294364E+02
  0.34565501E+01 -0.12292837E+02
  0.34645918E+01 -0.12291540E+02
  0.34726335E+01 -0.12290476E+02
  0.34806753E+01 -0.12289647E+02
  0.34887170E+01 -0.12289053E+02
  0.34967587E+01 -0.12288697E+02
  0.35048004E+01 -0.12288577E+02
  0.35128517E+01 -0.12288517E+02
  0.35209030E+01 -0.12288230E+02
  0.35289543E+01 -0.12287719E+02
  0.35370055E+01 -0.12286982E+02
  0.35450568E+01 -0.12286022E+02
  0.35531081E+01 -0.12284838E+02
  0.35611594E+01 -0.12283431E+02
  0.35692107E+01 -0.12281802E+02
  0.35772619E+01 -0.12279953E+02
  0.35853132E+01 -0.12277885E+02
  0.35933645E+01 -0.12275600E+02
  0.36014158E+01 -0.12273098E+02
  0.36094671E+01 -0.12270382E+02
  0.36175183E+01 -0.12267452E+02
  0.36255696E+01 -0.12264312E+02
  0.36336209E+01 -0.12260962E+02
  0.36416722E+01 -0.12257404E+02
  0.36497235E+01 -0.12253641E+02
  0.36577747E+01 -0.12249673E+02
  0.36658260E+01 -0.12245504E+02
  0.36738773E+01 -0.12241134E+02
  0.36819286E+01 -0.12236566E+02
  0.36899799E+01 -0.12231802E+02
  0.36980311E+01 -0.12226845E+02
  0.37060824E+01 -0.12221695E+02
  0.37141337E+01 -0.12216356E+02
  0.37221850E+01 -0.12210830E+02
  0.37302363E+01 -0.12205119E+02
  0.37382875E+01 -0.12199227E+02
  0.37463388E+01 -0.12193155E+02
  0.37543901E+01 -0.12186907E+02
  0.37624414E+01 -0.12180487E+02
  0.37704927E+01 -0.12173896E+02
  0.37785439E+01 -0.12167140E+02
  0.37865952E+01 -0.12160221E+02
  0.37946465E+01 -0.12153144E+02
  0.38026978E+01 -0.12145912E+02
  0.38107491E+01 -0.12138531E+02
  0.38188003E+01 -0.12131004E+02
  0.38268516E+01 -0.12123336E+02
  0.38349029E+01 -0.12115532E+02
  0.38429542E+01 -0.12107597E+02
  0.38510055E+01 -0.12099537E+02
  0.38590567E+01 -0.12091355E+02
  0.38671080E+01 -0.12083059E+02
  0.38751593E+01 -0.12074653E+02
  0.38832106E+01 -0.12066143E+02
  0.38912619E+01 -0.12057535E+02
  0.38993131E+01 -0.12048834E+02
  0.39073644E+01 -0.12040045E+02
  0.39154157E+01 -0.12031175E+02
  0.39234670E+01 -0.12022229E+02
  0.39315183E+01 -0.12013213E+02
  0.39395695E+01 -0.12004133E+02
  0.39476208E+01 -0.11994993E+02
  0.39556721E+01 -0.11985801E+02
  0.39637234E+01 -0.11976560E+02
  0.39717747E+01 -0.11967278E+02
  0.39798259E+01 -0.11957959E+02
  0.39878772E+01 -0.11948608E+02
  0.39959285E+01 -0.11939233E+02
  0.40039798E+01 -0.11929838E+02
  0.40120311E+01 -0.11920430E+02
  0.40200823E+01 -0.11911013E+02
  0.40281336E+01 -0.11901595E+02
  0.40361849E+01 -0.11892182E+02
  0.40442362E+01 -0.11882779E+02
  0.40522875E+01 -0.11873394E+02
  0.40603387E+01 -0.11864034E+02
  0.40683900E+01 -0.11854706E+02
  0.40764413E+01 -0.11845418E+02
  0.40844926E+01 -0.11836179E+02
  0.40925439E+01 -0.11826996E+02
  0.41005951E+01 -0.11817880E+02
  0.41086464E+01 -0.11808841E+02
  0.41166977E+01 -0.11799889E+02
  0.41247490E+01 -0.11791037E+02
  0.41328003E+01 -0.11782296E+02
  0.41408515E+01 -0.11773681E+02
  0.41489028E+01 -0.11765205E+02
  0.41569541E+01 -0.11756886E+02
  0.41650054E+01 -0.11748739E+02
  0.41730567E+01 -0.11740784E+02
  0.41811079E+01 -0.11733041E+02
  0.41891592E+01 -0.11725530E+02
  0.41972105E+01 -0.11718276E+02
  0.42052618E+01 -0.11711303E+02
  0.42133131E+01 -0.11704638E+02
  0.42213643E+01 -0.11698309E+02
  0.42294156E+01 -0.11692347E+02
  0.42374669E+01 -0.11686783E+02
  0.42455182E+01 -0.11681649E+02
  0.42535695E+01 -0.11676979E+02
  0.42616207E+01 -0.11672807E+02
  0.42696720E+01 -0.11669165E+02
  0.42777233E+01 -0.11666083E+02
  0.42857746E+01 -0.11663592E+02
  0.42938259E+01 -0.11661714E+02
  0.43018771E+01 -0.11660470E+02
  0.43099284E+01 -0.11659873E+02
  0.43179797E+01 -0.11659824E+02
  0.43260310E+01 -0.11659604E+02
  0.43340823E+01 -0.11659212E+02
  0.43421335E+01 -0.11658648E+02
  0.43501848E+01 -0.11657909E+02
  0.43582361E+01 -0.11656994E+02
  0.43662874E+01 -0.11655901E+02
  0.43743387E+01 -0.11654627E+02
  0.43823899E+01 -0.11653170E+02
  0.43904412E+01 -0.11651529E+02
  0.43984925E+01 -0.11649700E+02
  0.44065438E+01 -0.11647683E+02
  0.44145951E+01 -0.11645476E+02
  0.44226463E+01 -0.11643078E+02
  0.44306976E+01 -0.11640489E+02
  0.44387489E+01 -0.11637710E+02
  0.44468002E+01 -0.11634742E+02
  0.44548515E+01 -0.11631587E+02
  0.44629027E+01 -0.11628248E+02
  0.44709540E+01 -0.11624728E+02
  0.44790053E+01 -0.11621032E+02
  0.44870566E+01 -0.11617163E+02
  0.44951079E+01 -0.11613128E+02
  0.45031591E+01 -0.11608933E+02
  0.45112104E+01 -0.11604583E+02
  0.45192617E+01 -0.11600085E+02
  0.45273130E+01 -0.11595447E+02
  0.45353643E+01 -0.11590674E+02
  0.45434155E+01 -0.11585774E+02
  0.45514668E+01 -0.11580753E+02
  0.45595181E+01 -0.11575619E+02
  0.45675694E+01 -0.11570376E+02
  0.45756207E+01 -0.11565032E+02
  0.45836719E+01 -0.11559592E+02
  0.45917232E+01 -0.11554060E+02
  0.45997745E+01 -0.11548442E+02
  0.46078258E+01 -0.11542743E+02
  0.46158771E+01 -0.11536966E+02
  0.46239283E+01 -0.11531114E+02
  0.46319796E+01 -0.11525193E+02
  0.46400309E+01 -0.11519204E+02
  0.46480822E+01 -0.11513151E+02
  0.46561335E+01 -0.11507037E+02
  0.46641847E+01 -0.11500866E+02
  0.46722360E+01 -0.11494641E+02
  0.46802873E+01 -0.11488365E+02
