 -0.90509256E-02  0.99956873E-02  0.23986455E-04
 -0.93578192E-02  0.53531806E-02  0.49298601E-01
 -0.96334692E-02  0.16418852E-02  0.97343609E-01
 -0.98695703E-02 -0.30948738E-03  0.14296198E+00
 -0.10058529E-01  0.28389997E-03  0.18501872E+00
 -0.10193718E-01  0.41436905E-02  0.22246978E+00
 -0.10269690E-01  0.11910314E-01  0.25438867E+00
 -0.10282352E-01  0.24126620E-01  0.27998993E+00
 -0.10229092E-01  0.41223497E-01  0.29864905E+00
 -0.10108852E-01  0.63507741E-01  0.30991825E+00
 -0.99221486E-02  0.91152429E-01  0.31353767E+00
 -0.96710431E-02  0.12418999E+00  0.30944196E+00
 -0.93590641E-02  0.16250815E+00  0.29776182E+00
 -0.89910840E-02  0.20584877E+00  0.27882079E+00
 -0.85731589E-02  0.25380984E+00  0.25312710E+00
 -0.81123352E-02  0.30585047E+00  0.22136107E+00
 -0.76164320E-02  0.36129898E+00  0.18435815E+00
 -0.70938048E-02  0.41936404E+00  0.14308822E+00
 -0.65530996E-02  0.47914879E+00  0.98631477E-01
 -0.60030021E-02  0.53966777E+00  0.52151597E-01
 -0.54519916E-02  0.59986645E+00  0.48667490E-02
 -0.49081053E-02  0.65864325E+00 -0.41980842E-01
 -0.43787187E-02  0.71487349E+00 -0.87156069E-01
 -0.38703505E-02  0.76743511E+00 -0.12946212E+00
 -0.33884969E-02  0.81523550E+00 -0.16777089E+00
 -0.29374995E-02  0.85723897E+00 -0.20105196E+00
 -0.25204536E-02  0.89249413E+00 -0.22839932E+00
 -0.21391590E-02  0.92016069E+00 -0.24905520E+00
 -0.17941157E-02  0.93953464E+00 -0.26243051E+00
 -0.14845653E-02  0.95007130E+00 -0.26812105E+00
 -0.12085783E-02  0.95140532E+00 -0.26591934E+00
 -0.96318249E-03  0.94336695E+00 -0.25582153E+00
 -0.74452964E-03  0.92599385E+00 -0.23802915E+00
 -0.54809336E-03  0.89953787E+00 -0.21294568E+00
 -0.36889055E-03  0.86446626E+00 -0.18116786E+00
 -0.20171733E-03  0.82145704E+00 -0.14347201E+00
 -0.41389841E-04  0.77138824E+00 -0.10079549E+00
  0.11702037E-03  0.71532115E+00 -0.54213939E-01
  0.27796590E-03  0.65447765E+00 -0.49146471E-02
  0.44522729E-03  0.59021221E+00  0.45833143E-01
  0.62174884E-03  0.52397905E+00  0.96710348E-01
  0.80951281E-03  0.45729536E+00  0.14638172E+00
  0.10094566E-02  0.39170167E+00  0.19353026E+00
  0.12214350E-02  0.32872031E+00  0.23689142E+00
  0.14442291E-02  0.26981356E+00  0.27528638E+00
  0.16755989E-02  0.21634252E+00  0.30765335E+00
  0.19123778E-02  0.16952823E+00  0.33307628E+00
  0.21506037E-02  0.13041638E+00  0.35081010E+00
  0.23856803E-02  0.99846734E-01  0.36030201E+00
  0.26125634E-02  0.78428407E-01  0.36120804E+00
  0.28259620E-02  0.66521993E-01  0.35340468E+00
  0.30205494E-02  0.64229099E-01  0.33699506E+00
  0.31911738E-02  0.71389805E-01  0.31230953E+00
  0.33330625E-02  0.87588172E-01  0.27990065E+00
  0.34420118E-02  0.11216567E+00  0.24053245E+00
  0.35145556E-02  0.14424208E+00  0.19516433E+00
  0.35481078E-02  0.18274322E+00  0.14492978E+00
  0.35410725E-02  0.22643446E+00  0.91110397E-01
  0.34929193E-02  0.27395888E+00  0.35105761E-01
  0.34042204E-02  0.32387872E+00 -0.21600186E-01
  0.32766483E-02  0.37471869E+00 -0.77475474E-01
  0.31129350E-02  0.42500948E+00 -0.13097829E+00
  0.29167937E-02  0.47333008E+00 -0.18059612E+00
  0.26928060E-02  0.51834739E+00 -0.22488477E+00
  0.24462788E-02  0.55885181E+00 -0.26250642E+00
  0.21830777E-02  0.59378776E+00 -0.29226555E+00
  0.19094408E-02  0.62227810E+00 -0.31314185E+00
  0.16317826E-02  0.64364201E+00 -0.32431917E+00
  0.13564935E-02  0.65740594E+00 -0.32520968E+00
  0.10897436E-02  0.66330761E+00 -0.31547256E+00
  0.83729703E-03  0.66129333E+00 -0.29502660E+00
  0.60434406E-03  0.65150923E+00 -0.26405638E+00
  0.39535557E-03  0.63428703E+00 -0.22301173E+00
  0.21396514E-03  0.61012542E+00 -0.17260048E+00
  0.62881132E-04  0.57966779E+00 -0.11377463E+00
 -0.56169406E-04  0.54367770E+00 -0.47710309E-01
 -0.14246479E-03  0.50301282E+00  0.24218084E-01
 -0.19628174E-03  0.45859846E+00  0.10046873E+00
 -0.21885940E-03  0.41140154E+00  0.17936762E+00
 -0.21233712E-03  0.36240555E+00  0.25914715E+00
 -0.17966931E-03  0.31258721E+00  0.33798721E+00
 -0.12452079E-03  0.26289515E+00  0.41405771E+00
 -0.51146079E-04  0.21423075E+00  0.48556143E+00
  0.35744167E-04  0.16743142E+00  0.55077643E+00
  0.13112678E-03  0.12325616E+00  0.60809662E+00
  0.22981704E-03  0.82373540E-01  0.65606992E+00
  0.32662463E-03  0.45351900E-01  0.69343295E+00
  0.41651206E-03  0.12651739E-01  0.71914136E+00
  0.49475274E-03 -0.15379736E-01  0.73239534E+00
  0.55708549E-03 -0.38511981E-01  0.73265956E+00
  0.59986140E-03 -0.56632414E-01  0.71967706E+00
  0.62017815E-03 -0.69745674E-01  0.69347687E+00
  0.61599646E-03 -0.77970840E-01  0.65437513E+00
